1, 1313891, 0, 32768
1, 1521318, 0, 32768
1, 1727540, 0, 32768
1, 1915370, 0, 32768
2, 2003400, 0, 32768
2, 2101342, 0, 32768
2, 2229018, 0, 32768
2, 1419274, 0, 32768
2, 1383172, 0, 32768
3, 1736147, 0, 32768
3, 1430634, 0, 32768
3, 1313184, 0, 32768
3, 1312500, 0, 32768
3, 1478136, 0, 32768
3, 1526842, 0, 32768
4, 1313227, 0, 32768
4, 1191980, 0, 32768
4, 1512917, 0, 32768
4, 1333766, 0, 32768
4, 1441116, 0, 32768
4, 1176734, 0, 32768
4, 1541515, 0, 32768
5, 1260425, 0, 32768
5, 1412327, 0, 32768
5, 1071327, 0, 32768
5, 1421975, 0, 32768
5, 1071522, 0, 32768
5, 1445518, 0, 32768
6, 1156492, 0, 32768
6, 1204803, 0, 32768
6, 1246338, 0, 32768
6, 1481750, 0, 32768
7, 998255, 0, 32768
7, 1362315, 0, 32768
7, 1703827, 0, 32768
7, 1435791, 0, 32768
7, 1996588, 0, 32768
7, 1916693, 0, 32768
7, 1553098, 0, 32768
8, 1123716, 0, 32768
8, 1440209, 0, 32768
8, 1293529, 0, 32768
8, 1275176, 0, 32768
8, 1394451, 0, 32768
8, 1236709, 0, 32768
9, 1442232, 0, 32768
9, 1421839, 0, 32768
9, 1141669, 0, 32768
9, 1391944, 0, 32768
9, 913339, 0, 32768
10, 1503268, 0, 32768
10, 1494864, 0, 32768
10, 1428144, 0, 32768
10, 1346633, 0, 32768
10, 1227064, 0, 32768
10, 1370808, 0, 32768
11, 1543068, 0, 32768
11, 1520278, 0, 32768
11, 1816558, 0, 32768
11, 1608315, 0, 32768
11, 1577732, 0, 32768
11, 1527414, 0, 32768
12, 1582654, 0, 32768
12, 1582940, 0, 32768
12, 1610566, 0, 32768
13, 1534562, 0, 32768
13, 1481916, 0, 32768
13, 1389019, 0, 32768
13, 1624863, 0, 32768
13, 1977639, 0, 32768
13, 1687219, 0, 32768
14, 2369752, 0, 32768
15, 1648581, 0, 32768
15, 2394881, 0, 32768
15, 1994562, 0, 32768
15, 2350809, 0, 32768
15, 2340122, 0, 32768
15, 2077686, 0, 32768
15, 1952584, 0, 32768
16, 1671264, 0, 32768
16, 1758363, 0, 32768
17, 1972377, 0, 32768
17, 2009895, 0, 32768
17, 2004991, 0, 32768
17, 1962718, 0, 32768
17, 2068457, 0, 32768
17, 2095066, 0, 32768
19, 2657178, 0, 32768
19, 2762413, 0, 32768
19, 2554767, 0, 32768
20, 2639154, 0, 32768
20, 2625552, 0, 32768
20, 2654780, 0, 32768
20, 2701524, 0, 32768
20, 2690088, 0, 32768
21, 2552103, 0, 32768
21, 2261136, 0, 32768
22, 2412330, 0, 32768
22, 2569453, 0, 32768
22, 2571482, 0, 32768
22, 2677666, 0, 32768
23, 2659897, 0, 32768
23, 2681445, 0, 32768
24, 2262141, 0, 32768
24, 2217163, 0, 32768
24, 2264030, 0, 32768
24, 2036679, 0, 32768
24, 2004790, 0, 32768
24, 1895207, 0, 32768
25, 1867760, 0, 32768
25, 1861678, 0, 32768
26, 2226818, 0, 32768
26, 2257544, 0, 32768
26, 2164655, 0, 32768
26, 2126549, 0, 32768
27, 2518204, 0, 32768
27, 2502615, 0, 32768
27, 2344260, 0, 32768
27, 2631939, 0, 32768
28, 1999272, 0, 32768
28, 2124158, 0, 32768
29, 2674399, 0, 32768
29, 2688203, 0, 32768
29, 2533053, 0, 32768
29, 2622746, 0, 32768
30, 2359991, 0, 32768
30, 2713725, 0, 32768
31, 2860769, 0, 32768
31, 3157912, 0, 32768
32, 2923997, 0, 32768
32, 2902615, 0, 32768
32, 3116582, 0, 32768
33, 3143540, 0, 32768
33, 2987496, 0, 32768
33, 3295513, 0, 32768
33, 2629600, 0, 32768
34, 2284175, 0, 32768
34, 2587433, 0, 32768
34, 2547368, 0, 32768
35, 2393525, 0, 32768
35, 2389571, 0, 32768
35, 2362118, 0, 32768
35, 2385435, 0, 32768
36, 2777272, 0, 32768
36, 2652087, 0, 32768
37, 2673740, 0, 32768
37, 2781229, 0, 32768
38, 2819068, 0, 32768
38, 2616068, 0, 32768
38, 2775716, 0, 32768
38, 2694216, 0, 32768
39, 2514215, 0, 32768
39, 2917578, 0, 32768
39, 2395050, 0, 32768
40, 2686766, 0, 32768
40, 2645433, 0, 32768
40, 2701613, 0, 32768
41, 2770065, 0, 32768
41, 2759894, 0, 32768
42, 3152595, 0, 32768
42, 2886398, 0, 32768
42, 2871421, 0, 32768
42, 2555425, 0, 32768
43, 2562397, 0, 32768
43, 2535889, 0, 32768
43, 2520895, 0, 32768
44, 2970928, 0, 32768
44, 2491466, 0, 32768
45, 2725534, 0, 32768
45, 2888342, 0, 32768
45, 2895650, 0, 32768
45, 2685355, 0, 32768
46, 3240155, 0, 32768
46, 3273817, 0, 32768
47, 3035374, 0, 32768
47, 2882916, 0, 32768
47, 2720812, 0, 32768
48, 2684782, 0, 32768
49, 3454721, 0, 32768
49, 3421946, 0, 32768
49, 2947523, 0, 32768
49, 3031984, 0, 32768
50, 2914333, 0, 32768
50, 2831436, 0, 32768
50, 2990585, 0, 32768
51, 3623549, 0, 32768
52, 2889047, 0, 32768
52, 2886734, 0, 32768
52, 2892506, 0, 32768
52, 2875357, 0, 32768
52, 2801400, 0, 32768
53, 2629784, 0, 32768
54, 3371144, 0, 32768
54, 2773671, 0, 32768
54, 2764195, 0, 32768
55, 2957332, 0, 32768
55, 2885880, 0, 32768
55, 2628724, 0, 32768
55, 3069183, 0, 32768
56, 3079183, 0, 32768
56, 2072702, 0, 32768
56, 1842726, 0, 32768
56, 1890859, 0, 32768
56, 1637949, 0, 32768
57, 1630781, 0, 32768
57, 1781444, 0, 32768
57, 1658692, 0, 32768
57, 1563262, 0, 32768
58, 2572332, 0, 32768
59, 2807201, 0, 32768
59, 2713558, 0, 32768
59, 2980433, 0, 32768
59, 3117329, 0, 32768
60, 2552090, 0, 32768
60, 2784204, 0, 32768
60, 2660559, 0, 32768
61, 2397235, 0, 32768
61, 2367144, 0, 32768
62, 2949773, 0, 32768
62, 2489224, 0, 32768
63, 2996164, 0, 32768
63, 3283617, 0, 32768
63, 3337999, 0, 32768
63, 3236394, 0, 32768
64, 2771553, 0, 32768
64, 2602730, 0, 32768
64, 2292790, 0, 32768
65, 2513507, 0, 32768
65, 2322163, 0, 32768
65, 2584246, 0, 32768
65, 2501157, 0, 32768
65, 2575945, 0, 32768
66, 2061817, 0, 32768
67, 3024878, 0, 32768
67, 2836683, 0, 32768
67, 2312545, 0, 32768
67, 2504119, 0, 32768
68, 2735848, 0, 32768
69, 3656240, 0, 32768
69, 3454008, 0, 32768
69, 3854253, 0, 32768
72, 4646491, 0, 32768
72, 4392938, 0, 32768
72, 4713833, 0, 32768
72, 4820790, 0, 32768
72, 4717326, 0, 32768
74, 5497268, 0, 32768
75, 5423075, 0, 32768
75, 5381950, 0, 32768
76, 4652108, 0, 32768
76, 4514768, 0, 32768
78, 5701062, 0, 32768
78, 5715730, 0, 32768
78, 5756744, 0, 32768
80, 5710517, 0, 32768
80, 5676980, 0, 32768
81, 5861190, 0, 32768
81, 4642838, 0, 32768
81, 4898802, 0, 32768
83, 5606423, 0, 32768
