3, 47255, 1, 65536
3, 55719, 1, 65536
3, 53397, 1, 65536
3, 41550, 1, 65536
3, 43262, 1, 65536
3, 54737, 1, 65536
3, 58406, 1, 65536
3, 37492, 1, 65536
3, 50577, 1, 65536
3, 47268, 1, 65536
3, 38082, 1, 65536
3, 51491, 1, 65536
3, 37616, 1, 65536
3, 42764, 1, 65536
3, 37254, 1, 65536
3, 41436, 1, 65536
3, 81505, 1, 65536
4, 85183, 1, 65536
4, 82765, 1, 65536
4, 79787, 1, 65536
4, 86085, 1, 65536
4, 82667, 1, 65536
4, 82115, 1, 65536
4, 81209, 1, 65536
4, 82342, 1, 65536
4, 82040, 1, 65536
4, 81762, 1, 65536
4, 82814, 1, 65536
5, 81902, 1, 65536
5, 82899, 1, 65536
5, 82259, 1, 65536
5, 80662, 1, 65536
5, 81777, 1, 65536
5, 82324, 1, 65536
5, 81974, 1, 65536
5, 81911, 1, 65536
5, 82723, 1, 65536
5, 82853, 1, 65536
5, 82841, 1, 65536
5, 83104, 1, 65536
6, 82265, 1, 65536
6, 82789, 1, 65536
6, 81936, 1, 65536
6, 82192, 1, 65536
6, 82411, 1, 65536
6, 82517, 1, 65536
6, 83292, 1, 65536
6, 83796, 1, 65536
6, 80996, 1, 65536
6, 83647, 1, 65536
6, 82601, 1, 65536
6, 84019, 1, 65536
7, 82228, 1, 65536
7, 84187, 1, 65536
7, 79705, 1, 65536
7, 84205, 1, 65536
7, 94050, 1, 65536
7, 83752, 1, 65536
7, 76479, 1, 65536
7, 69758, 1, 65536
7, 81896, 1, 65536
7, 75764, 1, 65536
7, 74320, 1, 65536
7, 78164, 1, 65536
8, 74376, 1, 65536
8, 75967, 1, 65536
8, 75862, 1, 65536
8, 83443, 1, 65536
8, 121824, 1, 65536
8, 75014, 1, 65536
8, 75750, 1, 65536
8, 75892, 1, 65536
8, 74926, 1, 65536
8, 76853, 1, 65536
8, 75774, 1, 65536
8, 76143, 1, 65536
9, 87569, 1, 65536
9, 75644, 1, 65536
9, 75171, 1, 65536
9, 40603, 1, 65536
9, 75952, 1, 65536
9, 77164, 1, 65536
9, 76226, 1, 65536
9, 40207, 1, 65536
9, 78179, 1, 65536
9, 77701, 1, 65536
9, 77673, 1, 65536
9, 41429, 1, 65536
9, 75582, 1, 65536
9, 77419, 1, 65536
10, 76071, 1, 65536
10, 44061, 1, 65536
10, 77395, 1, 65536
10, 76909, 1, 65536
10, 42912, 1, 65536
10, 77659, 1, 65536
10, 52193, 1, 65536
10, 75190, 1, 65536
10, 76206, 1, 65536
10, 75639, 1, 65536
10, 78188, 1, 65536
10, 41951, 1, 65536
10, 78796, 1, 65536
10, 42450, 1, 65536
10, 78848, 1, 65536
11, 77402, 1, 65536
11, 42574, 1, 65536
11, 78010, 1, 65536
11, 42797, 1, 65536
11, 78756, 1, 65536
11, 43775, 1, 65536
11, 93756, 1, 65536
11, 42991, 1, 65536
11, 78295, 1, 65536
11, 42232, 1, 65536
11, 80275, 1, 65536
11, 44891, 1, 65536
11, 79545, 1, 65536
11, 78917, 1, 65536
12, 78494, 1, 65536
12, 78146, 1, 65536
12, 80356, 1, 65536
12, 42230, 1, 65536
12, 79522, 1, 65536
12, 42501, 1, 65536
12, 77450, 1, 65536
12, 77699, 1, 65536
12, 80600, 1, 65536
12, 90742, 1, 65536
12, 48666, 1, 65536
12, 94041, 1, 65536
12, 82740, 1, 65536
12, 82595, 1, 65536
13, 53509, 1, 65536
13, 82693, 1, 65536
13, 48493, 1, 65536
13, 85696, 1, 65536
13, 85768, 1, 65536
13, 84907, 1, 65536
13, 50249, 1, 65536
13, 89490, 1, 65536
13, 50538, 1, 65536
13, 87487, 1, 65536
13, 87126, 1, 65536
13, 89923, 1, 65536
13, 51557, 1, 65536
14, 89122, 1, 65536
14, 93041, 1, 65536
14, 47777, 1, 65536
14, 87776, 1, 65536
14, 50132, 1, 65536
14, 93436, 1, 65536
14, 47681, 1, 65536
14, 86503, 1, 65536
14, 50224, 1, 65536
14, 86131, 1, 65536
14, 49501, 1, 65536
14, 87962, 1, 65536
14, 49648, 1, 65536
14, 88218, 1, 65536
15, 56447, 1, 65536
15, 90314, 1, 65536
15, 48453, 1, 65536
15, 87421, 1, 65536
15, 50133, 1, 65536
15, 106669, 1, 65536
15, 87841, 1, 65536
15, 50192, 1, 65536
15, 88242, 1, 65536
15, 307139, 1, 65536
16, 112176, 1, 65536
16, 242854, 1, 65536
16, 241746, 1, 65536
16, 104087, 1, 65536
16, 99209, 1, 65536
17, 251161, 1, 65536
17, 316593, 1, 65536
17, 252162, 1, 65536
17, 126303, 1, 65536
18, 192118, 1, 65536
18, 433199, 1, 65536
18, 139081, 1, 65536
18, 103102, 1, 65536
18, 91734, 1, 65536
18, 109195, 1, 65536
19, 97022, 1, 65536
19, 140420, 1, 65536
19, 210943, 1, 65536
19, 112222, 1, 65536
19, 112172, 1, 65536
19, 220383, 1, 65536
19, 114732, 1, 65536
20, 143232, 1, 65536
20, 101138, 1, 65536
20, 559045, 1, 65536
20, 126858, 1, 65536
21, 204046, 1, 65536
21, 329938, 1, 65536
21, 95814, 1, 65536
21, 76706, 1, 65536
21, 206950, 1, 65536
22, 169113, 1, 65536
22, 123559, 1, 65536
22, 88900, 1, 65536
22, 303937, 1, 65536
22, 210424, 1, 65536
22, 176662, 1, 65536
23, 204496, 1, 65536
23, 146892, 1, 65536
23, 143120, 1, 65536
23, 144939, 1, 65536
23, 90718, 1, 65536
23, 158482, 1, 65536
