3, 184639, 1, 65536
3, 179267, 1, 65536
3, 181707, 1, 65536
3, 182943, 1, 65536
3, 178187, 1, 65536
3, 186438, 1, 65536
3, 194475, 1, 65536
3, 193979, 1, 65536
3, 210658, 1, 65536
3, 189676, 1, 65536
4, 166637, 1, 65536
4, 154053, 1, 65536
4, 139963, 1, 65536
4, 127921, 1, 65536
4, 117359, 1, 65536
4, 109287, 1, 65536
4, 109350, 1, 65536
4, 109864, 1, 65536
4, 109982, 1, 65536
4, 109635, 1, 65536
4, 110276, 1, 65536
5, 110450, 1, 65536
5, 110328, 1, 65536
5, 110125, 1, 65536
5, 110455, 1, 65536
5, 110528, 1, 65536
5, 110417, 1, 65536
5, 110539, 1, 65536
5, 110504, 1, 65536
5, 110535, 1, 65536
5, 110432, 1, 65536
5, 110024, 1, 65536
5, 109792, 1, 65536
6, 109801, 1, 65536
6, 109636, 1, 65536
6, 109630, 1, 65536
6, 109731, 1, 65536
6, 109801, 1, 65536
6, 109880, 1, 65536
6, 109858, 1, 65536
6, 109566, 1, 65536
6, 109892, 1, 65536
6, 109589, 1, 65536
6, 109513, 1, 65536
6, 109218, 1, 65536
7, 109250, 1, 65536
7, 108443, 1, 65536
7, 109166, 1, 65536
7, 108591, 1, 65536
7, 106734, 1, 65536
7, 106499, 1, 65536
7, 107878, 1, 65536
7, 107685, 1, 65536
7, 107838, 1, 65536
7, 108625, 1, 65536
7, 110592, 1, 65536
7, 113696, 1, 65536
8, 115683, 1, 65536
8, 115950, 1, 65536
8, 117600, 1, 65536
8, 118508, 1, 65536
8, 109395, 1, 65536
8, 109197, 1, 65536
8, 109695, 1, 65536
8, 109604, 1, 65536
8, 109806, 1, 65536
8, 109637, 1, 65536
8, 111072, 1, 65536
8, 120498, 1, 65536
9, 117839, 1, 65536
9, 117773, 1, 65536
9, 117914, 1, 65536
9, 125685, 1, 65536
9, 125917, 1, 65536
9, 125587, 1, 65536
9, 125568, 1, 65536
9, 138180, 1, 65536
9, 137661, 1, 65536
9, 136937, 1, 65536
9, 127094, 1, 65536
9, 136219, 1, 65536
9, 136666, 1, 65536
9, 136328, 1, 65536
10, 126870, 1, 65536
10, 135826, 1, 65536
10, 135876, 1, 65536
10, 136032, 1, 65536
10, 135614, 1, 65536
10, 135030, 1, 65536
10, 142231, 1, 65536
10, 142374, 1, 65536
10, 133043, 1, 65536
10, 133525, 1, 65536
10, 133204, 1, 65536
10, 133476, 1, 65536
10, 133180, 1, 65536
10, 135973, 1, 65536
10, 135132, 1, 65536
11, 134791, 1, 65536
11, 144633, 1, 65536
11, 144746, 1, 65536
11, 144460, 1, 65536
11, 144446, 1, 65536
11, 144011, 1, 65536
11, 139404, 1, 65536
11, 150423, 1, 65536
11, 139041, 1, 65536
11, 150468, 1, 65536
11, 138547, 1, 65536
11, 149269, 1, 65536
11, 138000, 1, 65536
11, 142457, 1, 65536
12, 132279, 1, 65536
12, 132288, 1, 65536
12, 122833, 1, 65536
12, 132242, 1, 65536
12, 123613, 1, 65536
12, 132906, 1, 65536
12, 133329, 1, 65536
12, 133512, 1, 65536
12, 132851, 1, 65536
12, 130102, 1, 65536
12, 128467, 1, 65536
12, 124859, 1, 65536
12, 115947, 1, 65536
12, 114873, 1, 65536
13, 119779, 1, 65536
13, 119237, 1, 65536
13, 129160, 1, 65536
13, 120375, 1, 65536
13, 122241, 1, 65536
13, 121734, 1, 65536
13, 129539, 1, 65536
13, 121053, 1, 65536
13, 128893, 1, 65536
13, 119719, 1, 65536
13, 119400, 1, 65536
13, 118508, 1, 65536
13, 126136, 1, 65536
14, 117346, 1, 65536
14, 116503, 1, 65536
14, 117090, 1, 65536
14, 117011, 1, 65536
14, 125233, 1, 65536
14, 124373, 1, 65536
14, 125286, 1, 65536
14, 125922, 1, 65536
14, 137249, 1, 65536
14, 127129, 1, 65536
14, 137331, 1, 65536
14, 127294, 1, 65536
14, 139173, 1, 65536
14, 128176, 1, 65536
15, 136162, 1, 65536
15, 125638, 1, 65536
15, 135406, 1, 65536
15, 125566, 1, 65536
15, 135383, 1, 65536
15, 121062, 1, 65536
