0, 35637, 1, 32768
1, 22843, 1, 32768
1, 19946, 1, 32768
2, 13570, 1, 32768
2, 13308, 1, 32768
2, 13022, 1, 32768
2, 13016, 1, 32768
2, 12786, 1, 32768
4, 10768, 1, 32768
4, 12699, 1, 32768
4, 13912, 1, 32768
4, 20796, 1, 32768
4, 21496, 1, 32768
4, 21370, 1, 32768
4, 19609, 1, 32768
4, 20613, 1, 32768
5, 25796, 1, 32768
5, 26502, 1, 32768
5, 26267, 1, 32768
5, 20950, 1, 32768
6, 16860, 1, 32768
6, 16916, 1, 32768
6, 15756, 1, 32768
6, 15734, 1, 32768
7, 16400, 1, 32768
7, 13984, 1, 32768
7, 12637, 1, 32768
7, 17353, 1, 32768
7, 14196, 1, 32768
8, 18471, 1, 32768
8, 16086, 1, 32768
8, 18429, 1, 32768
9, 14980, 1, 32768
9, 17739, 1, 32768
9, 20053, 1, 32768
9, 20472, 1, 32768
9, 18771, 1, 32768
9, 18946, 1, 32768
9, 18538, 1, 32768
10, 17177, 1, 32768
11, 20955, 1, 32768
11, 20708, 1, 32768
11, 18046, 1, 32768
11, 18040, 1, 32768
11, 15463, 1, 32768
12, 14408, 1, 32768
12, 14318, 1, 32768
12, 15281, 1, 32768
13, 16900, 1, 32768
13, 17045, 1, 32768
13, 17378, 1, 32768
13, 14269, 1, 32768
13, 16611, 1, 32768
13, 18575, 1, 32768
13, 18945, 1, 32768
14, 17876, 1, 32768
15, 16058, 1, 32768
15, 13250, 1, 32768
15, 17416, 1, 32768
15, 17525, 1, 32768
15, 12515, 1, 32768
16, 16566, 1, 32768
16, 14055, 1, 32768
16, 14846, 1, 32768
17, 16395, 1, 32768
17, 20907, 1, 32768
17, 20103, 1, 32768
17, 16843, 1, 32768
17, 19354, 1, 32768
17, 19077, 1, 32768
17, 16485, 1, 32768
18, 15131, 1, 32768
18, 17829, 1, 32768
19, 16279, 1, 32768
19, 23954, 1, 32768
19, 23201, 1, 32768
19, 18971, 1, 32768
19, 18246, 1, 32768
19, 17614, 1, 32768
19, 14858, 1, 32768
20, 16861, 1, 32768
21, 17178, 1, 32768
21, 21426, 1, 32768
21, 15925, 1, 32768
21, 15750, 1, 32768
21, 21920, 1, 32768
21, 14947, 1, 32768
22, 11789, 1, 32768
23, 14989, 1, 32768
23, 15596, 1, 32768
23, 17129, 1, 32768
23, 13514, 1, 32768
23, 13708, 1, 32768
23, 13747, 1, 32768
23, 12968, 1, 32768
24, 17451, 1, 32768
24, 19422, 1, 32768
24, 19098, 1, 32768
24, 22352, 1, 32768
24, 22324, 1, 32768
25, 22736, 1, 32768
25, 19131, 1, 32768
25, 22648, 1, 32768
25, 26835, 1, 32768
25, 26781, 1, 32768
26, 26652, 1, 32768
26, 26724, 1, 32768
26, 26664, 1, 32768
26, 20825, 1, 32768
26, 21727, 1, 32768
27, 17010, 1, 32768
27, 20026, 1, 32768
27, 21786, 1, 32768
27, 18572, 1, 32768
27, 19331, 1, 32768
27, 18880, 1, 32768
