0, 10803, 1, 65536
0, 6100, 1, 65536
0, 5955, 1, 65536
0, 5431, 1, 65536
0, 5707, 1, 65536
0, 5560, 1, 65536
0, 5744, 1, 65536
0, 5689, 1, 65536
1, 6862, 1, 65536
1, 6815, 1, 65536
2, 9145, 1, 65536
3, 7887, 1, 65536
3, 8256, 1, 65536
3, 7352, 1, 65536
3, 7219, 1, 65536
3, 12004, 1, 65536
6, 5783, 1, 65536
6, 5622, 1, 65536
6, 5213, 1, 65536
6, 5337, 1, 65536
6, 6728, 1, 65536
6, 5157, 1, 65536
6, 7381, 1, 65536
6, 5130, 1, 65536
8, 4988, 1, 65536
8, 5920, 1, 65536
8, 6675, 1, 65536
8, 5370, 1, 65536
8, 4921, 1, 65536
9, 5437, 1, 65536
9, 10295, 1, 65536
11, 7444, 1, 65536
11, 5318, 1, 65536
12, 6530, 1, 65536
12, 7198, 1, 65536
13, 5783, 1, 65536
13, 7727, 1, 65536
13, 7563, 1, 65536
13, 8846, 1, 65536
13, 9275, 1, 65536
15, 6807, 1, 65536
15, 8876, 1, 65536
15, 8647, 1, 65536
15, 5153, 1, 65536
15, 5847, 1, 65536
16, 5864, 1, 65536
16, 4662, 1, 65536
16, 5011, 1, 65536
18, 5298, 1, 65536
18, 5388, 1, 65536
19, 5172, 1, 65536
20, 7115, 1, 65536
20, 7468, 1, 65536
20, 5353, 1, 65536
20, 5006, 1, 65536
20, 4876, 1, 65536
22, 8239, 1, 65536
22, 5367, 1, 65536
22, 5498, 1, 65536
22, 5866, 1, 65536
22, 8171, 1, 65536
23, 7169, 1, 65536
23, 6721, 1, 65536
23, 13232, 1, 65536
24, 9774, 1, 65536
24, 6942, 1, 65536
25, 8005, 1, 65536
25, 7114, 1, 65536
25, 5752, 1, 65536
26, 5884, 1, 65536
26, 5677, 1, 65536
26, 5552, 1, 65536
30, 8140, 1, 65536
31, 4965, 1, 65536
32, 5448, 1, 65536
32, 7843, 1, 65536
32, 7173, 1, 65536
32, 7901, 1, 65536
32, 6365, 1, 65536
32, 7226, 1, 65536
34, 6366, 1, 65536
34, 6363, 1, 65536
34, 6873, 1, 65536
35, 7003, 1, 65536
35, 7272, 1, 65536
35, 6319, 1, 65536
35, 5563, 1, 65536
35, 6574, 1, 65536
37, 6896, 1, 65536
37, 6041, 1, 65536
37, 5288, 1, 65536
38, 6440, 1, 65536
38, 5363, 1, 65536
39, 7699, 1, 65536
39, 7172, 1, 65536
39, 6119, 1, 65536
41, 7111, 1, 65536
41, 6049, 1, 65536
41, 5791, 1, 65536
41, 9811, 1, 65536
41, 5184, 1, 65536
41, 7618, 1, 65536
41, 9322, 1, 65536
42, 7741, 1, 65536
43, 4878, 1, 65536
46, 5954, 1, 65536
46, 6207, 1, 65536
46, 5942, 1, 65536
47, 5398, 1, 65536
48, 5433, 1, 65536
48, 5515, 1, 65536
48, 5798, 1, 65536
55, 5683, 1, 65536
57, 5443, 1, 65536
58, 4979, 1, 65536
59, 5664, 1, 65536
59, 5334, 1, 65536
60, 5338, 1, 65536
61, 4797, 1, 65536
61, 5277, 1, 65536
67, 5607, 1, 65536
70, 5876, 1, 65536
70, 5593, 1, 65536
70, 5569, 1, 65536
71, 4665, 1, 65536
72, 5758, 1, 65536
72, 5415, 1, 65536
72, 5544, 1, 65536
79, 5889, 1, 65536
82, 4811, 1, 65536
83, 6332, 1, 65536
83, 5422, 1, 65536
83, 5595, 1, 65536
84, 5856, 1, 65536
85, 4278, 1, 65536
85, 5299, 1, 65536
91, 5691, 1, 65536
93, 6405, 1, 65536
94, 5740, 1, 65536
94, 5834, 1, 65536
95, 5244, 1, 65536
96, 6659, 1, 65536
96, 5711, 1, 65536
97, 4704, 1, 65536
102, 4845, 1, 65536
106, 5304, 1, 65536
106, 5231, 1, 65536
107, 4622, 1, 65536
107, 4781, 1, 65536
108, 5062, 1, 65536
109, 4796, 1, 65536
109, 5609, 1, 65536
114, 5704, 1, 65536
117, 6068, 1, 65536
117, 5411, 1, 65536
118, 5453, 1, 65536
119, 6117, 1, 65536
120, 6063, 1, 65536
120, 5684, 1, 65536
120, 5342, 1, 65536
126, 5934, 1, 65536
129, 6829, 1, 65536
130, 5431, 1, 65536
130, 5398, 1, 65536
130, 6496, 1, 65536
131, 4086, 1, 65536
132, 4833, 1, 65536
132, 5131, 1, 65536
138, 4735, 1, 65536
141, 5839, 1, 65536
141, 6198, 1, 65536
141, 4593, 1, 65536
143, 4935, 1, 65536
144, 7084, 1, 65536
144, 5228, 1, 65536
144, 4978, 1, 65536
149, 5340, 1, 65536
153, 6285, 1, 65536
154, 5101, 1, 65536
154, 5150, 1, 65536
154, 4969, 1, 65536
155, 4467, 1, 65536
156, 4675, 1, 65536
156, 5765, 1, 65536
161, 6056, 1, 65536
164, 5722, 1, 65536
165, 5435, 1, 65536
165, 5757, 1, 65536
166, 6183, 1, 65536
167, 6008, 1, 65536
168, 5377, 1, 65536
168, 5484, 1, 65536
173, 6305, 1, 65536
177, 5006, 1, 65536
178, 5621, 1, 65536
178, 5528, 1, 65536
178, 5719, 1, 65536
179, 4807, 1, 65536
180, 5176, 1, 65536
181, 5484, 1, 65536
184, 5820, 1, 65536
188, 6058, 1, 65536
189, 4728, 1, 65536
189, 5929, 1, 65536
190, 6647, 1, 65536
192, 6232, 1, 65536
192, 5158, 1, 65536
192, 7643, 1, 65536
196, 5668, 1, 65536
201, 5979, 1, 65536
202, 7259, 1, 65536
202, 6818, 1, 65536
202, 6984, 1, 65536
203, 6438, 1, 65536
204, 6149, 1, 65536
204, 6747, 1, 65536
208, 5778, 1, 65536
212, 6138, 1, 65536
213, 5902, 1, 65536
213, 6102, 1, 65536
214, 6108, 1, 65536
215, 5980, 1, 65536
215, 6583, 1, 65536
215, 5977, 1, 65536
220, 4528, 1, 65536
225, 5401, 1, 65536
226, 5143, 1, 65536
226, 5799, 1, 65536
226, 6149, 1, 65536
227, 5215, 1, 65536
227, 4803, 1, 65536
227, 5427, 1, 65536
321, 8424, 1, 65536
323, 5847, 1, 65536
323, 7363, 1, 65536
323, 7182, 1, 65536
323, 11962, 1, 65536
323, 6429, 1, 65536
323, 11889, 1, 65536
323, 5900, 1, 65536
326, 11489, 1, 65536
326, 10100, 1, 65536
326, 5940, 1, 65536
326, 7162, 1, 65536
326, 6754, 1, 65536
326, 8156, 1, 65536
327, 7122, 1, 65536
327, 7391, 1, 65536
329, 11573, 1, 65536
329, 6416, 1, 65536
329, 5594, 1, 65536
329, 9593, 1, 65536
329, 6883, 1, 65536
330, 7955, 1, 65536
330, 6942, 1, 65536
330, 7564, 1, 65536
331, 15194, 1, 65536
332, 6998, 1, 65536
332, 9121, 1, 65536
333, 9902, 1, 65536
333, 7789, 1, 65536
333, 8648, 1, 65536
334, 8154, 1, 65536
334, 11196, 1, 65536
335, 5397, 1, 65536
335, 5784, 1, 65536
336, 6682, 1, 65536
336, 7516, 1, 65536
336, 6898, 1, 65536
336, 7024, 1, 65536
336, 7197, 1, 65536
337, 8180, 1, 65536
339, 7564, 1, 65536
339, 6017, 1, 65536
339, 4550, 1, 65536
339, 4766, 1, 65536
339, 4945, 1, 65536
