37, 70878, 1, 4096
70, 32606981, 1, 4096
178, 107876715, 1, 4096
178, 63639, 1, 4096
178, 46325, 1, 4096
178, 47892, 1, 4096
178, 48469, 1, 4096
178, 46309, 1, 4096
178, 46551, 1, 4096
178, 45767, 1, 4096
178, 45987, 1, 4096
178, 47566, 1, 4096
179, 654290, 1, 4096
179, 65447, 1, 4096
576, 396767770, 1, 4096
576, 33446, 1, 4096
576, 31162, 1, 4096
576, 37017, 1, 4096
576, 31062, 1, 4096
576, 29886, 1, 4096
576, 35754, 1, 4096
576, 30409, 1, 4096
576, 32756, 1, 4096
576, 30815, 1, 4096
576, 29594, 1, 4096
576, 29506, 1, 4096
576, 30282, 1, 4096
576, 29764, 1, 4096
576, 31765, 1, 4096
576, 30379, 1, 4096
576, 29498, 1, 4096
576, 29548, 1, 4096
576, 30046, 1, 4096
576, 29554, 1, 4096
576, 28987, 1, 4096
576, 29259, 1, 4096
576, 29471, 1, 4096
576, 29176, 1, 4096
576, 29467, 1, 4096
576, 29640, 1, 4096
576, 29264, 1, 4096
577, 29292, 1, 4096
577, 29420, 1, 4096
577, 29485, 1, 4096
577, 29324, 1, 4096
577, 29247, 1, 4096
577, 29550, 1, 4096
577, 30189, 1, 4096
577, 29898, 1, 4096
577, 29483, 1, 4096
577, 29371, 1, 4096
577, 30056, 1, 4096
577, 29321, 1, 4096
577, 29588, 1, 4096
577, 29296, 1, 4096
577, 29162, 1, 4096
577, 29248, 1, 4096
577, 29633, 1, 4096
577, 29361, 1, 4096
577, 29484, 1, 4096
577, 29663, 1, 4096
577, 29406, 1, 4096
577, 29372, 1, 4096
577, 29406, 1, 4096
577, 29620, 1, 4096
577, 29056, 1, 4096
577, 29342, 1, 4096
577, 29603, 1, 4096
577, 29423, 1, 4096
577, 29232, 1, 4096
577, 29335, 1, 4096
577, 29121, 1, 4096
577, 29394, 1, 4096
578, 45042, 1, 4096
581, 3410579, 1, 4096
581, 31103, 1, 4096
581, 30445, 1, 4096
581, 30058, 1, 4096
581, 30026, 1, 4096
581, 29310, 1, 4096
581, 30015, 1, 4096
581, 29367, 1, 4096
581, 29346, 1, 4096
581, 29479, 1, 4096
581, 29128, 1, 4096
581, 29182, 1, 4096
581, 29659, 1, 4096
581, 29270, 1, 4096
581, 29757, 1, 4096
581, 30915, 1, 4096
581, 29404, 1, 4096
581, 29426, 1, 4096
581, 29230, 1, 4096
582, 40969, 1, 4096
582, 26636, 1, 4096
582, 26292, 1, 4096
582, 26343, 1, 4096
582, 26191, 1, 4096
582, 25639, 1, 4096
582, 25884, 1, 4096
582, 25594, 1, 4096
582, 26187, 1, 4096
582, 26187, 1, 4096
582, 26261, 1, 4096
582, 25922, 1, 4096
582, 25635, 1, 4096
582, 25922, 1, 4096
582, 26124, 1, 4096
582, 25775, 1, 4096
582, 25907, 1, 4096
582, 25702, 1, 4096
582, 26133, 1, 4096
582, 26062, 1, 4096
582, 25755, 1, 4096
582, 26153, 1, 4096
582, 25846, 1, 4096
582, 26027, 1, 4096
582, 26201, 1, 4096
582, 26494, 1, 4096
582, 25674, 1, 4096
582, 25900, 1, 4096
582, 25826, 1, 4096
582, 25905, 1, 4096
582, 26037, 1, 4096
582, 26059, 1, 4096
582, 27594, 1, 4096
582, 26321, 1, 4096
582, 26121, 1, 4096
582, 26259, 1, 4096
583, 25799, 1, 4096
583, 25948, 1, 4096
583, 26246, 1, 4096
583, 25974, 1, 4096
583, 25971, 1, 4096
583, 25657, 1, 4096
583, 26147, 1, 4096
583, 25866, 1, 4096
583, 25911, 1, 4096
583, 26005, 1, 4096
583, 26442, 1, 4096
